Country,Year,ForestArea,EPS,EPIR,EPI,EH,EV
South Africa,1993,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,1994,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,1995,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,1996,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,1997,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,1998,7.61773652408313,0.52083331346512,..,..,..,..
South Africa,1999,7.61773652408313,0.47916668653488,..,..,..,..
South Africa,2000,7.61773652408313,0.4375,..,..,..,..
South Africa,2001,7.61773652408313,0.4375,..,..,..,..
South Africa,2002,7.61773652408313,0.4375,..,..,..,..
South Africa,2003,7.61773652408313,0.4375,..,..,..,..
South Africa,2004,7.61773652408313,0.4375,..,..,..,..
South Africa,2005,7.61773652408313,0.39583334326744,..,..,..,..
South Africa,2006,7.61773652408313,0.52083331346512,..,..,..,..
South Africa,2007,7.61773652408313,0.52083331346512,..,..,..,..
South Africa,2008,7.61773652408313,0.47916665673256,..,..,..,..
South Africa,2009,7.61773652408313,1.5208333730698,..,..,..,..
South Africa,2010,7.61773652408313,1.75,..,..,..,..
South Africa,2011,7.61773652408313,1.7083333730698,..,..,..,..
South Africa,2012,7.61773652408313,0.70833331346512,..,..,..,..
South Africa,2013,7.61773652408313,0.70833331346512,..,..,..,..
South Africa,2014,7.61773652408313,0.70833331346512,..,..,..,..
South Africa,2015,7.61773652408313,0.70833331346512,..,..,..,..
South Africa,2018,,,142,44.73,36.81,50.01
Spain,1990,27.6499484109703,0.79166668653488,..,..,..,..
Spain,1991,28.2841587265237,0.95833331346512,..,..,..,..
Spain,1992,28.9183494889276,0.95833331346512,..,..,..,..
Spain,1993,29.552559804481,1.0208333730698,..,..,..,..
Spain,1994,30.18674861157,1.4375,..,..,..,..
Spain,1995,30.8209589271234,1.4375,..,..,..,..
Spain,1996,31.4551496895273,1.5625,..,..,..,..
Spain,1997,32.0893600050807,1.5625,..,..,..,..
Spain,1998,32.7235507674846,1.7291667461395,..,..,..,..
Spain,1999,33.357759127723,2.0625,..,..,..,..
Spain,2000,34.0219227517535,2.1458334922791,..,..,..,..
Spain,2001,34.1771056389413,2.1875,..,..,..,..
Spain,2002,34.2637864700224,2.1875,..,..,..,..
Spain,2003,34.3743700985056,2.1875,..,..,..,..
Spain,2004,34.4986989600445,2.75,..,..,..,..
Spain,2005,34.6272011936725,2.9625000953674,..,..,..,..
Spain,2006,35.0216629424025,2.9625000953674,..,..,..,..
Spain,2007,35.3992724236641,2.7541666030884,..,..,..,..
Spain,2008,35.8082601368284,2.7041666507721,..,..,..,..
Spain,2009,36.2053898197168,3,..,..,..,..
Spain,2010,36.4936685641287,2.7249999046326,..,..,..,..
Spain,2011,36.5714373012023,2.8499999046326,..,..,..,..
Spain,2012,36.6155628698447,2.2166666984558,..,..,..,..
Spain,2013,36.683792026099,..,..,..,..,..
Spain,2014,36.7520446100138,..,..,..,..,..
Spain,2015,36.8607287034131,..,..,..,..,..
Spain,2018,,,12,78.39,94.21,67.85
Sweden,1990,68.3896281132719,0.89583331346512,..,..,..,..
Sweden,1991,68.4139981478774,0.6875,..,..,..,..
Sweden,1992,68.4383681824828,1.6875,..,..,..,..
Sweden,1993,68.4627382170883,1.25,..,..,..,..
Sweden,1994,68.4871082516937,1.2916666269302,..,..,..,..
Sweden,1995,68.5114782862992,1.0416666269302,..,..,..,..
Sweden,1996,68.5358483209046,1.0416666269302,..,..,..,..
Sweden,1997,68.5602183555101,1.0416666269302,..,..,..,..
Sweden,1998,68.5845883901155,1.25,..,..,..,..
Sweden,1999,68.608958424721,1.2083332538605,..,..,..,..
Sweden,2000,68.6333284593264,2.1458332538605,..,..,..,..
Sweden,2001,68.6601354973924,2.0625,..,..,..,..
Sweden,2002,68.6869425354584,2.5833332538605,..,..,..,..
Sweden,2003,68.7137495735244,2.4333333969116,..,..,..,..
Sweden,2004,68.7405566115904,2.75,..,..,..,..
Sweden,2005,68.7673636496564,2.7125000953674,..,..,..,..
Sweden,2006,68.6966905493006,3.0291666984558,..,..,..,..
Sweden,2007,68.6260174489448,2.6958332061768,..,..,..,..
Sweden,2008,68.555344348589,2.9208333492279,..,..,..,..
Sweden,2009,68.4846712482332,3.3416666984558,..,..,..,..
Sweden,2010,68.4139981478774,3.0916666984558,..,..,..,..
Sweden,2011,68.4139981478774,3.2333333492279,..,..,..,..
Sweden,2012,68.9178573182108,3.0999999046326,..,..,..,..
Sweden,2013,68.9178573182108,..,..,..,..,..
Sweden,2014,68.9229333922565,..,..,..,..,..
Sweden,2015,68.9229333922565,..,..,..,..,..
Sweden,2018,,,5,80.51,94.41,71.24
Switzerland,1990,29.1178635542365,2,..,..,..,..
Switzerland,1991,29.2266456872113,2,..,..,..,..
Switzerland,1992,29.3354247320655,2,..,..,..,..
Switzerland,1993,29.4442068650401,2.0625,..,..,..,..
Switzerland,1994,29.5529859098945,2.0625,..,..,..,..
Switzerland,1995,29.661768042869,2.0625,..,..,..,..
Switzerland,1996,29.7713022235215,2.0625,..,..,..,..
Switzerland,1997,29.8808406956306,2.0625,..,..,..,..
Switzerland,1998,29.9903859516919,2.0625,..,..,..,..
Switzerland,1999,30.09993551352,2.0625,..,..,..,..
Switzerland,2000,30.2094937127178,1.9375,..,..,..,..
Switzerland,2001,30.3266442521571,1.9375,..,..,..,..
Switzerland,2002,30.4438025918986,1.9375,..,..,..,..
Switzerland,2003,30.5609680671905,1.9375,..,..,..,..
Switzerland,2004,30.6781382695865,1.6875,..,..,..,..
Switzerland,2005,30.7960925391681,2.375,..,..,..,..
Switzerland,2006,30.8879720289484,2.125,..,..,..,..
Switzerland,2007,30.9798542594928,2.125,..,..,..,..
Switzerland,2008,31.0709590668437,2.6666665077209,..,..,..,..
Switzerland,2009,31.1620607850582,3.1875,..,..,..,..
Switzerland,2010,31.2531625032729,3.3333334922791,..,..,..,..
Switzerland,2011,31.3493273158607,3.2916665077209,..,..,..,..
Switzerland,2012,31.445489039312,3.2916665077209,..,..,..,..
Switzerland,2013,31.5416538518996,..,..,..,..,..
Switzerland,2014,31.6378155753511,..,..,..,..,..
Switzerland,2015,31.7339803879387,..,..,..,..,..
Switzerland,2018,,,1,87.42,93.57,83.32
Turkey,1990,12.5021114041812,0.45833331346512,..,..,..,..
Turkey,1991,12.5750030655965,0.20833332836628,..,..,..,..
Turkey,1992,12.6478959958844,0.45833331346512,..,..,..,..
Turkey,1993,12.7207876572996,0.45833331346512,..,..,..,..
Turkey,1994,12.7936805875875,0.45833331346512,..,..,..,..
Turkey,1995,12.8665722490028,0.5,..,..,..,..
Turkey,1996,12.939463910418,0.5,..,..,..,..
Turkey,1997,13.0123568407059,0.5,..,..,..,..
Turkey,1998,13.0852485021212,0.5,..,..,..,..
Turkey,1999,13.1581414324091,0.5,..,..,..,..
Turkey,2000,13.2310330938243,0.64583331346512,..,..,..,..
Turkey,2001,13.3555082373186,0.64583331346512,..,..,..,..
Turkey,2002,13.4799833808129,0.6875,..,..,..,..
Turkey,2003,13.6044597931798,0.6875,..,..,..,..
Turkey,2004,13.7289349366741,0.875,..,..,..,..
Turkey,2005,13.8534100801684,0.83333331346512,..,..,..,..
Turkey,2006,13.9939973692716,1.5,..,..,..,..
Turkey,2007,14.1345846583748,1.5,..,..,..,..
Turkey,2008,14.2751706786053,1.5,..,..,..,..
Turkey,2009,14.4157579677085,1.5416667461395,..,..,..,..
Turkey,2010,14.5563452568117,2.0625,..,..,..,..
Turkey,2011,14.6893967109195,2.2083332538605,..,..,..,..
Turkey,2012,14.8224468961546,1.8333333730698,..,..,..,..
Turkey,2013,14.9554983502625,1.9166667461395,..,..,..,..
Turkey,2014,15.0885485354976,1.9166667461395,..,..,..,..
Turkey,2015,15.2215999896054,1.9166667461395,..,..,..,..
Turkey,2018,,,108,52.96,71.56,40.57
United Kingdom,1990,11.4826602736329,0.95833331346512,..,..,..,..
United Kingdom,1991,11.5554089929163,0.95833331346512,..,..,..,..
United Kingdom,1992,11.6281567030624,0.95833331346512,..,..,..,..
United Kingdom,1993,11.7009054223458,1.0208333730698,..,..,..,..
United Kingdom,1994,11.7736531324918,0.8125,..,..,..,..
United Kingdom,1995,11.8464018517753,0.8125,..,..,..,..
United Kingdom,1996,11.9191505710588,0.8125,..,..,..,..
United Kingdom,1997,11.9918982812048,0.8125,..,..,..,..
United Kingdom,1998,12.0646470004883,0.8125,..,..,..,..
United Kingdom,1999,12.1373947106343,0.8125,..,..,..,..
United Kingdom,2000,12.2101434299177,0.9375,..,..,..,..
United Kingdom,2001,12.265530948389,0.9375,..,..,..,..
United Kingdom,2002,12.3209194759977,1.1041666269302,..,..,..,..
United Kingdom,2003,12.376306994469,1.7333333492279,..,..,..,..
United Kingdom,2004,12.4316955220777,1.7333333492279,..,..,..,..
United Kingdom,2005,12.4870830405489,2.2291667461395,..,..,..,..
United Kingdom,2006,12.5184974895889,2.2874999046326,..,..,..,..
United Kingdom,2007,12.5499109294915,1.9541666507721,..,..,..,..
United Kingdom,2008,12.5813253785315,2.4041666984558,..,..,..,..
United Kingdom,2009,12.6127388184341,2.5750000476837,..,..,..,..
United Kingdom,2010,12.6441532674741,3.6166667938232,..,..,..,..
United Kingdom,2011,12.7144215268879,3.4666666984558,..,..,..,..
United Kingdom,2012,12.7846897863018,3.2916665077209,..,..,..,..
United Kingdom,2013,12.8549580457157,3.7666666507721,..,..,..,..
United Kingdom,2014,12.9252263051296,3.7249999046326,..,..,..,..
United Kingdom,2015,12.9954945645435,3.8333334922791,..,..,..,..
United Kingdom,2018,,,6,79.89,96.03,69.13
United States,1990,33.0223082096657,0.58333331346512,..,..,..,..
United States,1991,33.0341647687074,0.875,..,..,..,..
United States,1992,33.046021327749,0.625,..,..,..,..
United States,1993,33.0578812987501,0.75,..,..,..,..
United States,1994,33.0697378577917,1,..,..,..,..
United States,1995,33.0815944168334,1.1666666269302,..,..,..,..
United States,1996,33.093450975875,1.125,..,..,..,..
United States,1997,33.1053075349166,1.1666666269302,..,..,..,..
United States,1998,33.1171675059177,1.2083333730698,..,..,..,..
United States,1999,33.1290240649593,1.2083333730698,..,..,..,..
United States,2000,33.1301735880689,1.1666666269302,..,..,..,..
United States,2001,33.1568260255492,1.1666666269302,..,..,..,..
United States,2002,33.1834818738867,1.2999999523163,..,..,..,..
United States,2003,33.210134311367,1.2999999523163,..,..,..,..
United States,2004,33.2367901597045,1.0499999523163,..,..,..,..
United States,2005,33.2634425971849,1.0916666984558,..,..,..,..
United States,2006,33.3499521661398,2.1333332061768,..,..,..,..
United States,2007,33.4364617350948,2.3416666984558,..,..,..,..
United States,2008,33.5761135380249,2.4749999046326,..,..,..,..
United States,2009,33.6627602373128,2.9333333969116,..,..,..,..
United States,2010,33.7494069366007,2.6833333969116,..,..,..,..
United States,2011,33.7794700582241,2.4749999046326,..,..,..,..
United States,2012,33.8095331798474,3.1666667461395,..,..,..,..
United States,2013,33.8395963014708,2.6666667461395,..,..,..,..
United States,2014,33.8696594230942,2.5833332538605,..,..,..,..
United States,2015,33.8997225447175,2.6916666030884,..,..,..,..
United States,2018,,,27,71.19,93.91,56.04
